config,seed,learning_rate,layer_sizes,final_train_loss,final_train_accuracy,final_train_macro_sensitivity,final_train_macro_specificity,final_train_sensitivity_class_0,final_train_sensitivity_class_1,final_train_sensitivity_class_2,final_train_specificity_class_0,final_train_specificity_class_1,final_train_specificity_class_2,final_val_loss,final_val_accuracy,final_val_macro_sensitivity,final_val_macro_specificity,final_val_sensitivity_class_0,final_val_sensitivity_class_1,final_val_sensitivity_class_2,final_val_specificity_class_0,final_val_specificity_class_1,final_val_specificity_class_2,final_test_loss,final_test_accuracy,final_test_macro_sensitivity,final_test_macro_specificity,final_test_sensitivity_class_0,final_test_sensitivity_class_1,final_test_sensitivity_class_2,final_test_specificity_class_0,final_test_specificity_class_1,final_test_specificity_class_2
small_1_hidden_8_lr_0_1,7,0.1,13 -> 8 -> 3,0.00021481296447810886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0842283680329431,0.9444444444444444,0.9523809523809524,0.9732905982905984,1.0,0.8571428571428571,1.0,0.9583333333333334,1.0,0.9615384615384616,0.03696299653059195,0.9714285714285714,0.9629629629629629,0.9841269841269842,1.0,1.0,0.8888888888888888,1.0,0.9523809523809523,1.0
small_1_hidden_8_lr_0_1,8,0.1,13 -> 8 -> 3,0.0003101354251543449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.764028094377227e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17519697577404897,0.9428571428571428,0.9523809523809524,0.9743589743589745,1.0,0.8571428571428571,1.0,1.0,1.0,0.9230769230769231
small_1_hidden_8_lr_0_1,9,0.1,13 -> 8 -> 3,0.0014079227582351396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09695146380883125,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.004325242971602009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_001,0,0.001,13 -> 13 -> 3,0.3870335736730198,0.9719626168224299,0.9767441860465116,0.9868233618233618,1.0,0.9302325581395349,1.0,0.9861111111111112,1.0,0.9743589743589743,0.36555546975701436,0.9444444444444444,0.9523809523809524,0.9722222222222222,1.0,0.8571428571428571,1.0,0.9166666666666666,1.0,1.0,0.3789813472311196,0.9714285714285714,0.9761904761904763,0.9855072463768115,1.0,0.9285714285714286,1.0,0.9565217391304348,1.0,1.0
medium_1_hidden_13_lr_0_001,1,0.001,13 -> 13 -> 3,0.3543636933682946,0.9813084112149533,0.9844961240310077,0.9914529914529915,1.0,0.9534883720930233,1.0,1.0,1.0,0.9743589743589743,0.37817979768001997,0.9722222222222222,0.9761904761904763,0.9861111111111112,1.0,0.9285714285714286,1.0,0.9583333333333334,1.0,1.0,0.3909746289209742,0.9428571428571428,0.9523809523809524,0.9710144927536232,1.0,0.8571428571428571,1.0,0.9130434782608695,1.0,1.0
medium_1_hidden_13_lr_0_001,2,0.001,13 -> 13 -> 3,0.34480198819639124,0.9719626168224299,0.9767441860465116,0.9868233618233618,1.0,0.9302325581395349,1.0,0.9861111111111112,1.0,0.9743589743589743,0.35082928967987237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3750512283425215,0.9714285714285714,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616
medium_1_hidden_13_lr_0_001,3,0.001,13 -> 13 -> 3,0.3327493983588098,0.9719626168224299,0.9767441860465116,0.9864672364672366,1.0,0.9302325581395349,1.0,0.9722222222222222,1.0,0.9871794871794872,0.36710736633253427,0.9166666666666666,0.9285714285714285,0.9583333333333334,1.0,0.7857142857142857,1.0,0.875,1.0,1.0,0.3580192582322607,0.9428571428571428,0.9523809523809524,0.9726867335562988,1.0,0.8571428571428571,1.0,0.9565217391304348,1.0,0.9615384615384616
medium_1_hidden_13_lr_0_001,4,0.001,13 -> 13 -> 3,0.4514388732557114,0.9813084112149533,0.9844961240310077,0.9910968660968661,1.0,0.9534883720930233,1.0,0.9861111111111112,1.0,0.9871794871794872,0.5042043105864534,0.9166666666666666,0.9285714285714285,0.9604700854700855,1.0,0.7857142857142857,1.0,0.9583333333333334,1.0,0.9230769230769231,0.3963079626986259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_001,5,0.001,13 -> 13 -> 3,0.37415704357525054,0.9813084112149533,0.9844961240310077,0.9910968660968661,1.0,0.9534883720930233,1.0,0.9861111111111112,1.0,0.9871794871794872,0.330363706130803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3915096798823952,0.9714285714285714,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616
medium_1_hidden_13_lr_0_001,6,0.001,13 -> 13 -> 3,0.3843661598133482,0.9719626168224299,0.9767441860465116,0.9864672364672366,1.0,0.9302325581395349,1.0,0.9722222222222222,1.0,0.9871794871794872,0.4032528169083865,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.41040458012135383,0.9714285714285714,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616
medium_1_hidden_13_lr_0_001,7,0.001,13 -> 13 -> 3,0.3721215491333969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4757008317815057,0.9444444444444444,0.9523809523809524,0.9732905982905984,1.0,0.8571428571428571,1.0,0.9583333333333334,1.0,0.9615384615384616,0.3978122044084836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_001,8,0.001,13 -> 13 -> 3,0.5802952814009212,0.7102803738317757,0.6511627906976744,0.8396990740740741,1.0,0.9534883720930233,0.0,0.9722222222222222,0.546875,1.0,0.5805911640910644,0.7222222222222222,0.6666666666666666,0.8484848484848485,1.0,1.0,0.0,1.0,0.5454545454545454,1.0,0.561248901108791,0.7428571428571429,0.6666666666666666,0.8585231193926847,1.0,1.0,0.0,0.9565217391304348,0.6190476190476191,1.0
medium_1_hidden_13_lr_0_001,9,0.001,13 -> 13 -> 3,0.33406970139688,0.9813084112149533,0.9844961240310077,0.9910968660968661,1.0,0.9534883720930233,1.0,0.9861111111111112,1.0,0.9871794871794872,0.362215687525844,0.9444444444444444,0.9523809523809524,0.9743589743589745,1.0,0.8571428571428571,1.0,1.0,1.0,0.9230769230769231,0.33081645283924005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_01,0,0.01,13 -> 13 -> 3,0.004530349577995577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04637050533151484,0.9722222222222222,0.9666666666666667,0.9848484848484849,1.0,1.0,0.9,1.0,0.9545454545454546,1.0,0.01816410122228195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_01,1,0.01,13 -> 13 -> 3,0.005022489057064261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1244678471894244,0.9722222222222222,0.9761904761904763,0.9861111111111112,1.0,0.9285714285714286,1.0,0.9583333333333334,1.0,1.0,0.12135932714293503,0.9142857142857143,0.9285714285714285,0.9581939799331104,1.0,0.7857142857142857,1.0,0.9130434782608695,1.0,0.9615384615384616
medium_1_hidden_13_lr_0_01,2,0.01,13 -> 13 -> 3,0.004514642127474459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02761356781880194,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.04957235364711821,0.9714285714285714,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616
medium_1_hidden_13_lr_0_01,3,0.01,13 -> 13 -> 3,0.005516533005554048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0907484786144133,0.9444444444444444,0.9523809523809524,0.9732905982905984,1.0,0.8571428571428571,1.0,0.9583333333333334,1.0,0.9615384615384616,0.0134594186507911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_01,4,0.01,13 -> 13 -> 3,0.004922147453960313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0891216732108996,0.9722222222222222,0.9666666666666667,0.9848484848484849,1.0,1.0,0.9,1.0,0.9545454545454546,1.0,0.002720945429980423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_01,5,0.01,13 -> 13 -> 3,0.0055104920621134946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00151065564748281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09801313682350572,0.9714285714285714,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616
medium_1_hidden_13_lr_0_01,6,0.01,13 -> 13 -> 3,0.005654679368000798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07900681211123917,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.02086186610750662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_01,7,0.01,13 -> 13 -> 3,0.0034208857214439842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09779196068795452,0.9444444444444444,0.9523809523809524,0.9732905982905984,1.0,0.8571428571428571,1.0,0.9583333333333334,1.0,0.9615384615384616,0.03669253029557869,0.9714285714285714,0.9629629629629629,0.9841269841269842,1.0,1.0,0.8888888888888888,1.0,0.9523809523809523,1.0
medium_1_hidden_13_lr_0_01,8,0.01,13 -> 13 -> 3,0.0053900429293492575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002383404893058336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10806798940557058,0.9714285714285714,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616
medium_1_hidden_13_lr_0_01,9,0.01,13 -> 13 -> 3,0.005910918876627426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.046123406954739266,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.017862351404706857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_1,0,0.1,13 -> 13 -> 3,0.0002569825744625767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05827717975837464,0.9722222222222222,0.9666666666666667,0.9848484848484849,1.0,1.0,0.9,1.0,0.9545454545454546,1.0,0.010968458499618031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_1,1,0.1,13 -> 13 -> 3,0.0002625997502629748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1456773974772151,0.9722222222222222,0.9761904761904763,0.9861111111111112,1.0,0.9285714285714286,1.0,0.9583333333333334,1.0,1.0,0.12127242288524617,0.9428571428571428,0.9523809523809524,0.9726867335562988,1.0,0.8571428571428571,1.0,0.9565217391304348,1.0,0.9615384615384616
medium_1_hidden_13_lr_0_1,2,0.1,13 -> 13 -> 3,0.0002421055565201101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024868766738791202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.037954740042243224,0.9714285714285714,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616
medium_1_hidden_13_lr_0_1,3,0.1,13 -> 13 -> 3,0.0002814794000874158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1374142338183276,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.0010838570740764023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_1,4,0.1,13 -> 13 -> 3,0.0003008312544632899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13559791217418077,0.9444444444444444,0.9388888888888888,0.9696969696969697,0.9166666666666666,1.0,0.9,1.0,0.9090909090909091,1.0,0.00037518448752412006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_1_hidden_13_lr_0_1,5,0.1,13 -> 13 -> 3,0.00031870278507866286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0758221308557775e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14882324210685796,0.9428571428571428,0.9484126984126985,0.9713064713064713,0.9166666666666666,0.9285714285714286,1.0,1.0,0.9523809523809523,0.9615384615384616
medium_1_hidden_13_lr_0_1,6,0.1,13 -> 13 -> 3,0.0003071311996347646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12787167989431855,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.038784372754323025,0.9714285714285714,0.9629629629629629,0.9841269841269842,1.0,1.0,0.8888888888888888,1.0,0.9523809523809523,1.0
medium_1_hidden_13_lr_0_1,7,0.1,13 -> 13 -> 3,0.00021507601607026106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08148004317588928,0.9444444444444444,0.9523809523809524,0.9732905982905984,1.0,0.8571428571428571,1.0,0.9583333333333334,1.0,0.9615384615384616,0.037006252460757935,0.9714285714285714,0.9629629629629629,0.9841269841269842,1.0,1.0,0.8888888888888888,1.0,0.9523809523809523,1.0
medium_1_hidden_13_lr_0_1,8,0.1,13 -> 13 -> 3,0.0003051218517988337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.864145866253289e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1750208693561833,0.9428571428571428,0.9523809523809524,0.9743589743589745,1.0,0.8571428571428571,1.0,1.0,1.0,0.9230769230769231
medium_1_hidden_13_lr_0_1,9,0.1,13 -> 13 -> 3,0.0003560159903185526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08581254007713543,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.008942564182891946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_2_hidden_13_8_lr_0_001,0,0.001,13 -> 13 -> 8 -> 3,1.0858483342027117,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894266500336947,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083942210756435,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_001,1,0.001,13 -> 13 -> 8 -> 3,1.0858260000326159,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894009098448114,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083922198973081,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_001,2,0.001,13 -> 13 -> 8 -> 3,1.0858295388785466,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894240739845593,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839013546766811,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_001,3,0.001,13 -> 13 -> 8 -> 3,1.0858247240769503,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894191922766499,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839203885063553,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_001,4,0.001,13 -> 13 -> 8 -> 3,1.0858233387069411,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894322722329202,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839438819245106,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_001,5,0.001,13 -> 13 -> 8 -> 3,1.0858361126385523,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894319620454018,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839554395831603,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_001,6,0.001,13 -> 13 -> 8 -> 3,1.085834097860757,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.08941210156831,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839296720294067,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_001,7,0.001,13 -> 13 -> 8 -> 3,1.085842099388831,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894365952136493,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.083972750592784,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_001,8,0.001,13 -> 13 -> 8 -> 3,1.0858378026858309,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0894332409381962,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839642650610495,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_001,9,0.001,13 -> 13 -> 8 -> 3,1.0858384307046565,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.089415236437035,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0839317554664,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_01,0,0.01,13 -> 13 -> 8 -> 3,1.0386928270505627,0.40186915887850466,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0412678801691773,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0362425359482295,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0
medium_2_hidden_13_8_lr_0_01,1,0.01,13 -> 13 -> 8 -> 3,0.47592860125484066,0.7289719626168224,0.6666666666666666,0.8489583333333334,1.0,1.0,0.0,1.0,0.546875,1.0,0.5843854931287912,0.6944444444444444,0.6428571428571429,0.8345959595959597,1.0,0.9285714285714286,0.0,0.9583333333333334,0.5454545454545454,1.0,0.608769405109739,0.6571428571428571,0.5952380952380952,0.8136645962732919,1.0,0.7857142857142857,0.0,0.8695652173913043,0.5714285714285714,1.0
medium_2_hidden_13_8_lr_0_01,2,0.01,13 -> 13 -> 8 -> 3,0.5097518845486768,0.7289719626168224,0.6666666666666666,0.8489583333333334,1.0,1.0,0.0,1.0,0.546875,1.0,0.5185548755817698,0.7222222222222222,0.6666666666666666,0.8484848484848485,1.0,1.0,0.0,1.0,0.5454545454545454,1.0,0.4974196504783659,0.7428571428571429,0.6666666666666666,0.8571428571428571,1.0,1.0,0.0,1.0,0.5714285714285714,1.0
medium_2_hidden_13_8_lr_0_01,3,0.01,13 -> 13 -> 8 -> 3,0.13226209750063447,0.9906542056074766,0.9922480620155039,0.9957264957264957,1.0,0.9767441860465116,1.0,1.0,1.0,0.9871794871794872,0.17932914099744168,0.9444444444444444,0.9523809523809524,0.9722222222222222,1.0,0.8571428571428571,1.0,0.9166666666666666,1.0,1.0,0.17944727797256865,0.9428571428571428,0.9523809523809524,0.9726867335562988,1.0,0.8571428571428571,1.0,0.9565217391304348,1.0,0.9615384615384616
medium_2_hidden_13_8_lr_0_01,4,0.01,13 -> 13 -> 8 -> 3,0.15814362704530435,0.9813084112149533,0.9844961240310077,0.9910968660968661,1.0,0.9534883720930233,1.0,0.9861111111111112,1.0,0.9871794871794872,0.22774179826828173,0.9166666666666666,0.9285714285714285,0.9604700854700855,1.0,0.7857142857142857,1.0,0.9583333333333334,1.0,0.9230769230769231,0.12338868630518415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_2_hidden_13_8_lr_0_01,5,0.01,13 -> 13 -> 8 -> 3,0.44400478223003154,0.7289719626168224,0.6666666666666666,0.8489583333333334,1.0,1.0,0.0,1.0,0.546875,1.0,0.4431162772453645,0.7222222222222222,0.6666666666666666,0.8484848484848485,1.0,1.0,0.0,1.0,0.5454545454545454,1.0,0.48284188589320426,0.7142857142857143,0.6388888888888888,0.8412698412698413,0.9166666666666666,1.0,0.0,1.0,0.5238095238095238,1.0
medium_2_hidden_13_8_lr_0_01,6,0.01,13 -> 13 -> 8 -> 3,0.5133568920516595,0.9252336448598131,0.9255813953488371,0.9592681623931624,0.8,0.9767441860465116,1.0,1.0,0.890625,0.9871794871794872,0.5479282932845493,0.8333333333333334,0.8373015873015873,0.9114219114219114,0.5833333333333334,0.9285714285714286,1.0,1.0,0.7727272727272727,0.9615384615384616,0.5420892212680657,0.8571428571428571,0.8650793650793651,0.9236874236874236,0.6666666666666666,0.9285714285714286,1.0,1.0,0.8095238095238095,0.9615384615384616
medium_2_hidden_13_8_lr_0_01,7,0.01,13 -> 13 -> 8 -> 3,1.0012491671961075,0.7009345794392523,0.638095238095238,0.8495370370370371,0.9142857142857143,1.0,0.0,0.6111111111111112,0.9375,1.0,1.022725897685343,0.5555555555555556,0.5,0.7689393939393939,0.5,1.0,0.0,0.625,0.6818181818181818,1.0,0.9983700283359027,0.7428571428571429,0.6666666666666666,0.8668046928916494,1.0,1.0,0.0,0.6956521739130435,0.9047619047619048,1.0
medium_2_hidden_13_8_lr_0_01,8,0.01,13 -> 13 -> 8 -> 3,0.5348571400786455,0.9626168224299065,0.9654485049833887,0.9806801994301995,0.9428571428571428,0.9534883720930233,1.0,0.9861111111111112,0.96875,0.9871794871794872,0.5318524864001818,0.9166666666666666,0.9166666666666666,0.9545454545454546,0.75,1.0,1.0,1.0,0.8636363636363636,1.0,0.5973775113815082,0.8285714285714286,0.8531746031746031,0.92002442002442,0.9166666666666666,0.6428571428571429,1.0,1.0,0.9523809523809523,0.8076923076923077
medium_2_hidden_13_8_lr_0_01,9,0.01,13 -> 13 -> 8 -> 3,0.46716878238279264,0.7289719626168224,0.6666666666666666,0.8489583333333334,1.0,1.0,0.0,1.0,0.546875,1.0,0.4872757701955539,0.7222222222222222,0.6666666666666666,0.8484848484848485,1.0,1.0,0.0,1.0,0.5454545454545454,1.0,0.4582970538684814,0.7428571428571429,0.6666666666666666,0.8571428571428571,1.0,1.0,0.0,1.0,0.5714285714285714,1.0
medium_2_hidden_13_8_lr_0_1,0,0.1,13 -> 13 -> 8 -> 3,0.00010779709916958128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06636233086321432,0.9722222222222222,0.9666666666666667,0.9848484848484849,1.0,1.0,0.9,1.0,0.9545454545454546,1.0,0.006047722457835762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_2_hidden_13_8_lr_0_1,1,0.1,13 -> 13 -> 8 -> 3,0.0011452160748058992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13338944517352996,0.9722222222222222,0.9761904761904763,0.9861111111111112,1.0,0.9285714285714286,1.0,0.9583333333333334,1.0,1.0,0.09819114809710149,0.9142857142857143,0.9285714285714285,0.9581939799331104,1.0,0.7857142857142857,1.0,0.9130434782608695,1.0,0.9615384615384616
medium_2_hidden_13_8_lr_0_1,2,0.1,13 -> 13 -> 8 -> 3,8.73236229245172e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011142304385314623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05299676034389216,0.9714285714285714,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616
medium_2_hidden_13_8_lr_0_1,3,0.1,13 -> 13 -> 8 -> 3,0.0001338103055399049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.040894693927003505,0.9722222222222222,0.9761904761904763,0.9871794871794872,1.0,0.9285714285714286,1.0,1.0,1.0,0.9615384615384616,0.05889713378814532,0.9714285714285714,0.9761904761904763,0.9855072463768115,1.0,0.9285714285714286,1.0,0.9565217391304348,1.0,1.0
medium_2_hidden_13_8_lr_0_1,4,0.1,13 -> 13 -> 8 -> 3,0.00012218567708823053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09041778674553025,0.9722222222222222,0.9666666666666667,0.9848484848484849,1.0,1.0,0.9,1.0,0.9545454545454546,1.0,6.671868781563113e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
medium_2_hidden_13_8_lr_0_1,5,0.1,13 -> 13 -> 8 -> 3,9.237841503889091e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.474019411739768e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21807949978072777,0.9428571428571428,0.9484126984126985,0.9713064713064713,0.9166666666666666,0.9285714285714286,1.0,1.0,0.9523809523809523,0.9615384615384616
